name,size,total perp,key perp,value perp,other perp
/workspace/llm_tg/runs/LR0.0005-linear_2Stage/16.09.24_shuffle-False_stage2-adult_entire_ood-using-airline_ts30932-bs32-epoch5-pretrain-stage1-for-epoch5_wl0.65/adult/DP/GPT2/entire/ts30932-bs32-epoch10-mbs32-eps1-clip1/eval.txt,16858,1.4322375463722603,1.000796220197966,3.0485955387804973,1.0078183853370193
/workspace/llm_tg/runs/LR0.0005-linear_2Stage/16.09.24_shuffle-False_stage2-adult_entire_ood-using-airline_ts30932-bs32-epoch5-pretrain-stage1-for-epoch5_wl0.65/adult/DP/GPT2/entire/ts30932-bs32-epoch10-mbs32-eps8-clip1/eval.txt,16858,1.393977896922636,1.0002008598537515,2.8125786304262768,1.0046515626809598
/workspace/llm_tg/runs/LR0.0005-linear_2Stage/16.09.24_shuffle-False_stage2-airline_entire_uniform-using-airline-uniform_ts30932-bs32-epoch5-pretrain-stage1-for-epoch5_wl0.65/airline/DP/GPT2/entire/ts103904-bs32-epoch10-mbs32-eps1-clip1/eval.txt,24976,1.295258005730522,1.000039674703055,3.62584847028074,1.0054967603833624
/workspace/llm_tg/runs/LR0.0005-linear_2Stage/16.09.24_shuffle-False_stage2-airline_entire_uniform-using-airline-uniform_ts30932-bs32-epoch5-pretrain-stage1-for-epoch5_wl0.65/airline/DP/GPT2/entire/ts103904-bs32-epoch10-mbs32-eps8-clip1/eval.txt,24976,1.2876926750011088,1.0000156397131552,3.5211440924283623,1.005516702109914
/workspace/llm_tg/runs/LR0.0005-linear_2Stage/16.09.24_shuffle-False_stage1-adult_wl-1/adult-uniform/NonDP/GPT2/entire/ts30932-bs32-epoch5/eval.txt,16858,1.912140130765128,1.0000847043340206,7.381083478739989,1.026567188392171
/workspace/llm_tg/runs/LR0.0005-linear_2Stage/16.09.24_shuffle-False_stage1-adult_wl-1/airline/NonDP/GPT2/entire/ts30932-bs32-epoch5/eval.txt,24976,1.2486733232882217,1.0000000703568712,3.030035304798533,1.0026943856313744
/workspace/llm_tg/runs/LR0.0005-linear_2Stage/16.09.24_shuffle-True_stage2-adult_entire_ood-using-airline_ts30932-bs32-epoch5-pretrain-stage1-for-epoch5_wl0.65/adult/DP/GPT2/entire/ts30932-bs32-epoch10-mbs32-eps1-clip1/eval.txt,16858,2.132144918655652,3.043380553215466,3.270339255223653,1.069959669179272
/workspace/llm_tg/runs/LR0.0005-linear_2Stage/16.09.24_shuffle-True_stage2-adult_entire_ood-using-airline_ts30932-bs32-epoch5-pretrain-stage1-for-epoch5_wl0.65/adult/DP/GPT2/entire/ts30932-bs32-epoch10-mbs32-eps8-clip1/eval.txt,16858,2.0354332139139704,2.8746614362364897,3.050629557007709,1.052226941716656
/workspace/llm_tg/runs/LR0.0005-linear_2Stage/16.09.24_shuffle-True_stage2-airline_entire_ood-using-adult_ts30932-bs32-epoch5-pretrain-stage1-for-epoch5_wl0.65/airline/DP/GPT2/entire/ts103904-bs32-epoch10-mbs32-eps1-clip1/eval.txt,24976,1.9311211176126533,2.045812416990505,3.94783150432243,1.0264428290523402
/workspace/llm_tg/runs/LR0.0005-linear_2Stage/16.09.24_shuffle-True_stage2-airline_entire_ood-using-adult_ts30932-bs32-epoch5-pretrain-stage1-for-epoch5_wl0.65/airline/DP/GPT2/entire/ts103904-bs32-epoch10-mbs32-eps8-clip1/eval.txt,24976,1.8902673482395085,2.0010920205017326,3.81584354746846,1.0154163979002322
