Step     	Epsilon  	Train Perp	Perp     	Key Perp 	Val Perp 	Other Perp	
      1427	  0.851330	  2.516340	  1.614363	  1.004677	  4.160510	  1.006558	
      1428	  0.851348	  2.697393	  1.613951	  1.004689	  4.157448	  1.006517	
      1429	  0.851366	  2.707513	  1.613315	  1.004640	  4.152805	  1.006501	
      1430	  0.851385	  2.769121	  1.613206	  1.004616	  4.152251	  1.006454	
      1431	  0.851403	  2.591068	  1.613007	  1.004613	  4.150758	  1.006447	
      1432	  0.851421	  2.776187	  1.612688	  1.004556	  4.148666	  1.006414	
      1433	  0.851439	  2.435556	  1.612267	  1.004568	  4.145578	  1.006364	
      1434	  0.851457	  3.157255	  1.611980	  1.004561	  4.143394	  1.006362	
      1435	  0.851475	  2.928637	  1.611723	  1.004544	  4.141392	  1.006385	
      1436	  0.851494	  2.643831	  1.611567	  1.004592	  4.140010	  1.006380	
      1437	  0.851512	  2.967799	  1.610819	  1.004536	  4.134712	  1.006325	
      1438	  0.851530	  2.613667	  1.610689	  1.004555	  4.133740	  1.006298	
      1439	  0.851548	  2.765153	  1.609872	  1.004485	  4.127883	  1.006263	
      1440	  0.851566	  2.476544	  1.609414	  1.004453	  4.124624	  1.006231	
      1441	  0.851584	  2.652292	  1.609676	  1.004467	  4.126516	  1.006247	
      1442	  0.851603	  3.158423	  1.609220	  1.004497	  4.122983	  1.006223	
      1443	  0.851621	  2.510263	  1.609387	  1.004521	  4.124118	  1.006235	
      1444	  0.851639	  2.642417	  1.609412	  1.004509	  4.124268	  1.006257	
      1445	  0.851657	  2.838148	  1.609751	  1.004477	  4.126816	  1.006305	
      1446	  0.851675	  2.628318	  1.609833	  1.004518	  4.127366	  1.006283	
      1447	  0.851693	  2.781758	  1.610620	  1.004523	  4.133418	  1.006279	
      1448	  0.851712	  2.901534	  1.610861	  1.004582	  4.134877	  1.006317	
      1449	  0.851730	  2.614319	  1.611030	  1.004587	  4.136052	  1.006342	
      1450	  0.851748	  2.792131	  1.611458	  1.004602	  4.138968	  1.006421	
      1451	  0.851766	  2.499295	  1.611154	  1.004612	  4.136512	  1.006437	
      1452	  0.851784	  2.649073	  1.611602	  1.004593	  4.139990	  1.006450	
      1453	  0.851802	  2.570054	  1.612057	  1.004558	  4.143395	  1.006512	
      1454	  0.851821	  2.630347	  1.612832	  1.004529	  4.149549	  1.006498	
      1455	  0.851839	  2.590168	  1.612727	  1.004430	  4.149245	  1.006475	
      1456	  0.851857	  2.572088	  1.613060	  1.004398	  4.151893	  1.006489	
      1457	  0.851875	  2.685921	  1.613460	  1.004288	  4.155385	  1.006503	
      1458	  0.851893	  2.523768	  1.614106	  1.004239	  4.160371	  1.006555	
      1459	  0.851912	  2.599762	  1.614510	  1.004196	  4.163436	  1.006613	
      1460	  0.851930	  2.737558	  1.615278	  1.004124	  4.169473	  1.006666	
      1461	  0.851948	  2.616489	  1.615625	  1.004028	  4.172206	  1.006752	
      1462	  0.851966	  2.785166	  1.616355	  1.003951	  4.178032	  1.006790	
      1463	  0.851984	  2.818614	  1.616823	  1.003954	  4.181473	  1.006832	
      1464	  0.852002	  2.800430	  1.617308	  1.003864	  4.185483	  1.006864	
      1465	  0.852021	  2.460329	  1.617888	  1.003836	  4.190008	  1.006889	
      1466	  0.852039	  2.467520	  1.617596	  1.003812	  4.187795	  1.006901	
      1467	  0.852057	  2.288425	  1.617830	  1.003768	  4.189707	  1.006922	
      1468	  0.852075	  2.835120	  1.618152	  1.003736	  4.191995	  1.007007	
      1469	  0.852093	  2.503949	  1.618585	  1.003702	  4.195535	  1.007000	
      1470	  0.852111	  2.427490	  1.619097	  1.003648	  4.199770	  1.006994	
      1471	  0.852130	  2.636413	  1.619698	  1.003636	  4.204242	  1.007058	
      1472	  0.852148	  2.431160	  1.619740	  1.003586	  4.204801	  1.007051	
      1473	  0.852166	  2.795025	  1.619583	  1.003533	  4.203887	  1.007031	
      1474	  0.852184	  2.479953	  1.619820	  1.003496	  4.205909	  1.007026	
      1475	  0.852202	  2.878100	  1.619289	  1.003428	  4.201852	  1.007077	
      1476	  0.852220	  2.790366	  1.618776	  1.003367	  4.198409	  1.007007	
      1477	  0.852239	  3.235131	  1.618844	  1.003298	  4.199130	  1.007030	
      1478	  0.852257	  2.520317	  1.618358	  1.003231	  4.195456	  1.007074	
      1479	  0.852275	  2.681037	  1.618302	  1.003166	  4.194981	  1.007150	
      1480	  0.852293	  2.692179	  1.617576	  1.003123	  4.189553	  1.007142	
      1481	  0.852311	  2.453027	  1.617080	  1.003070	  4.185705	  1.007195	
      1482	  0.852329	  2.656111	  1.616411	  1.003017	  4.180593	  1.007229	
      1483	  0.852348	  2.639956	  1.615869	  1.002965	  4.176319	  1.007299	
      1484	  0.852366	  2.520046	  1.615316	  1.002958	  4.171804	  1.007362	
      1485	  0.852384	  2.795939	  1.614712	  1.002931	  4.167414	  1.007320	
      1486	  0.852402	  2.714192	  1.614486	  1.002912	  4.165945	  1.007271	
      1487	  0.852420	  2.514574	  1.614236	  1.002884	  4.164371	  1.007212	
      1488	  0.852438	  2.541264	  1.613559	  1.002864	  4.159676	  1.007100	
      1489	  0.852457	  2.782967	  1.613837	  1.002865	  4.162151	  1.007019	
      1490	  0.852475	  2.934855	  1.613342	  1.002869	  4.158730	  1.006914	
      1491	  0.852493	  2.495028	  1.613248	  1.002889	  4.158137	  1.006861	
      1492	  0.852511	  2.521784	  1.612456	  1.002896	  4.152157	  1.006820	
      1493	  0.852529	  2.502884	  1.612418	  1.002902	  4.151890	  1.006807	
      1494	  0.852547	  2.674965	  1.612013	  1.002936	  4.149025	  1.006708	
      1495	  0.852566	  2.780959	  1.611871	  1.002938	  4.147887	  1.006716	
      1496	  0.852584	  2.597581	  1.611631	  1.002959	  4.145921	  1.006721	
      1497	  0.852602	  2.717557	  1.611413	  1.002970	  4.144021	  1.006765	
      1498	  0.852620	  2.617757	  1.611410	  1.002991	  4.143727	  1.006810	
      1499	  0.852638	  2.722619	  1.611322	  1.003001	  4.142718	  1.006879	
      1500	  0.852656	  2.835314	  1.611327	  1.002996	  4.142753	  1.006887	
      1501	  0.852675	  2.703921	  1.611287	  1.003051	  4.141781	  1.006993	
      1502	  0.852693	  2.845445	  1.611503	  1.003086	  4.143131	  1.007036	
      1503	  0.852711	  2.340514	  1.611352	  1.003088	  4.141747	  1.007087	
      1504	  0.852729	  2.732061	  1.611106	  1.003096	  4.139650	  1.007129	
      1505	  0.852747	  2.628877	  1.610895	  1.003121	  4.137439	  1.007246	
      1506	  0.852765	  2.586612	  1.611013	  1.003142	  4.137871	  1.007343	
      1507	  0.852784	  2.419977	  1.610727	  1.003207	  4.135333	  1.007358	
      1508	  0.852802	  2.505803	  1.611082	  1.003256	  4.137901	  1.007347	
      1509	  0.852820	  2.747936	  1.611322	  1.003281	  4.139548	  1.007374	
      1510	  0.852838	  2.580475	  1.611007	  1.003317	  4.137038	  1.007356	
      1511	  0.852856	  2.773944	  1.611544	  1.003349	  4.141101	  1.007341	
      1512	  0.852874	  2.415141	  1.611611	  1.003409	  4.141725	  1.007254	
      1513	  0.852893	  2.519824	  1.612148	  1.003404	  4.145952	  1.007238	
      1514	  0.852911	  2.428818	  1.612322	  1.003399	  4.147380	  1.007223	
      1515	  0.852929	  2.559417	  1.612728	  1.003359	  4.150997	  1.007144	
      1516	  0.852947	  2.610936	  1.612490	  1.003340	  4.149801	  1.007007	
      1517	  0.852965	  2.732885	  1.612886	  1.003324	  4.153406	  1.006889	
      1518	  0.852983	  2.629869	  1.612521	  1.003314	  4.150580	  1.006902	
      1519	  0.853002	  2.649858	  1.612038	  1.003321	  4.147192	  1.006811	
      1520	  0.853020	  2.705104	  1.611487	  1.003300	  4.143404	  1.006719	
      1521	  0.853038	  2.761063	  1.611102	  1.003290	  4.140732	  1.006656	
      1522	  0.853056	  2.750121	  1.611036	  1.003276	  4.140310	  1.006649	
      1523	  0.853074	  3.119519	  1.610644	  1.003272	  4.137574	  1.006582	
      1524	  0.853092	  2.426077	  1.610099	  1.003287	  4.133593	  1.006514	
      1525	  0.853111	  2.525365	  1.609724	  1.003293	  4.130804	  1.006483	
      1526	  0.853129	  2.739895	  1.609174	  1.003325	  4.126388	  1.006496	
      1527	  0.853147	  2.540088	  1.608692	  1.003328	  4.122936	  1.006430	
      1528	  0.853165	  2.536099	  1.608543	  1.003310	  4.122226	  1.006340	
      1529	  0.853183	  2.242387	  1.607879	  1.003338	  4.117282	  1.006272	
      1530	  0.853201	  2.916467	  1.607820	  1.003303	  4.117147	  1.006230	
      1531	  0.853220	  2.654899	  1.607296	  1.003271	  4.113536	  1.006160	
      1532	  0.853238	  2.597531	  1.607138	  1.003217	  4.112457	  1.006182	
      1533	  0.853256	  2.624207	  1.606980	  1.003224	  4.111364	  1.006146	
      1534	  0.853274	  2.812034	  1.606678	  1.003160	  4.109254	  1.006159	
      1535	  0.853292	  2.815083	  1.606390	  1.003157	  4.107037	  1.006166	
      1536	  0.853310	  2.982798	  1.605905	  1.003103	  4.103543	  1.006165	
      1537	  0.853329	  2.774712	  1.605608	  1.003114	  4.101384	  1.006124	
      1538	  0.853347	  2.789200	  1.605216	  1.003087	  4.098662	  1.006082	
      1539	  0.853365	  3.013048	  1.604903	  1.003079	  4.096363	  1.006066	
      1540	  0.853383	  2.466854	  1.604691	  1.003060	  4.094970	  1.006029	
      1541	  0.853401	  2.550028	  1.604426	  1.003039	  4.093078	  1.006016	
      1542	  0.853419	  2.484837	  1.604133	  1.003024	  4.090770	  1.006047	
      1543	  0.853438	  2.575507	  1.604057	  1.003012	  4.090269	  1.006041	
      1544	  0.853456	  2.821768	  1.603670	  1.003022	  4.087201	  1.006058	
      1545	  0.853474	  2.664173	  1.603285	  1.002991	  4.084291	  1.006080	
      1546	  0.853492	  2.519766	  1.602972	  1.003001	  4.081938	  1.006059	
      1547	  0.853510	  2.740566	  1.603093	  1.003007	  4.082762	  1.006079	
      1548	  0.853528	  2.739683	  1.602725	  1.003009	  4.079799	  1.006115	
      1549	  0.853547	  2.782304	  1.602714	  1.003028	  4.079631	  1.006116	
      1550	  0.853565	  2.586500	  1.602570	  1.003002	  4.078700	  1.006101	
      1551	  0.853583	  2.915663	  1.602418	  1.003017	  4.077450	  1.006107	
      1552	  0.853601	  2.463176	  1.602312	  1.003056	  4.076565	  1.006087	
      1553	  0.853619	  2.618096	  1.602024	  1.003056	  4.074361	  1.006088	
      1554	  0.853637	  2.647049	  1.601973	  1.003073	  4.073879	  1.006095	
      1555	  0.853656	  2.502807	  1.601978	  1.003059	  4.073913	  1.006110	
      1556	  0.853674	  2.454837	  1.602087	  1.003108	  4.074744	  1.006060	
      1557	  0.853692	  2.600519	  1.601986	  1.003122	  4.074011	  1.006037	
      1558	  0.853710	  2.469401	  1.602083	  1.003100	  4.074824	  1.006040	
      1559	  0.853728	  3.245404	  1.601847	  1.003114	  4.073102	  1.006008	
      1560	  0.853746	  2.320010	  1.601457	  1.003064	  4.070432	  1.005982	
      1561	  0.853765	  2.563676	  1.601499	  1.003028	  4.071025	  1.005951	
      1562	  0.853783	  2.611849	  1.601155	  1.002990	  4.068517	  1.005959	
      1563	  0.853801	  2.391371	  1.600920	  1.002927	  4.067021	  1.005952	
      1564	  0.853819	  2.606954	  1.600702	  1.002903	  4.065761	  1.005876	
      1565	  0.853837	  2.304937	  1.600565	  1.002888	  4.065076	  1.005801	
      1566	  0.853855	  2.714940	  1.600794	  1.002901	  4.066899	  1.005769	
      1567	  0.853874	  2.574123	  1.600668	  1.002885	  4.066119	  1.005739	
      1568	  0.853892	  2.772405	  1.600582	  1.002862	  4.065859	  1.005665	
      1569	  0.853910	  2.500702	  1.600442	  1.002844	  4.064597	  1.005732	
      1570	  0.853928	  2.784224	  1.600401	  1.002812	  4.064590	  1.005688	
      1571	  0.853946	  2.858172	  1.599916	  1.002788	  4.061265	  1.005620	
      1572	  0.853964	  2.659720	  1.599663	  1.002777	  4.059454	  1.005604	
      1573	  0.853983	  2.485758	  1.599537	  1.002727	  4.058803	  1.005576	
      1574	  0.854001	  2.676196	  1.599498	  1.002716	  4.058664	  1.005548	
      1575	  0.854019	  2.761400	  1.599360	  1.002696	  4.057872	  1.005505	
      1576	  0.854037	  2.428029	  1.599260	  1.002699	  4.056996	  1.005529	
      1577	  0.854055	  2.370791	  1.599423	  1.002686	  4.058373	  1.005509	
      1578	  0.854073	  2.630529	  1.599329	  1.002675	  4.057483	  1.005564	
      1579	  0.854092	  2.589949	  1.599551	  1.002684	  4.059033	  1.005590	
      1580	  0.854110	  2.768292	  1.599514	  1.002666	  4.058707	  1.005618	
      1581	  0.854128	  2.676443	  1.599540	  1.002620	  4.058980	  1.005648	
      1582	  0.854146	  2.813683	  1.599621	  1.002612	  4.059490	  1.005682	
      1583	  0.854164	  2.615745	  1.599796	  1.002589	  4.060710	  1.005734	
      1584	  0.854182	  2.744850	  1.600341	  1.002583	  4.064639	  1.005796	
      1585	  0.854201	  2.758797	  1.600013	  1.002587	  4.061938	  1.005842	
      1586	  0.854219	  3.039162	  1.599984	  1.002605	  4.061419	  1.005899	
      1587	  0.854237	  2.526377	  1.599981	  1.002586	  4.061346	  1.005930	
      1588	  0.854255	  2.435229	  1.599834	  1.002638	  4.059763	  1.005993	
      1589	  0.854273	  3.022959	  1.600061	  1.002653	  4.061304	  1.006026	
      1590	  0.854292	  2.737396	  1.599746	  1.002666	  4.058514	  1.006111	
      1591	  0.854310	  2.692389	  1.599558	  1.002686	  4.056659	  1.006197	
      1592	  0.854328	  2.667126	  1.599511	  1.002712	  4.055814	  1.006290	
      1593	  0.854346	  2.443167	  1.599405	  1.002702	  4.054588	  1.006407	
      1594	  0.854364	  2.535979	  1.599416	  1.002728	  4.054310	  1.006470	
      1595	  0.854382	  2.588724	  1.599217	  1.002749	  4.052330	  1.006565	
      1596	  0.854401	  2.859145	  1.598865	  1.002777	  4.049181	  1.006656	
      1597	  0.854419	  2.637200	  1.598509	  1.002815	  4.046124	  1.006707	
      1598	  0.854437	  2.881997	  1.597946	  1.002807	  4.041762	  1.006737	
      1599	  0.854455	  2.523400	  1.597803	  1.002798	  4.040763	  1.006726	
      1600	  0.854473	  2.821730	  1.597018	  1.002803	  4.034708	  1.006746	
      1601	  0.854491	  2.743886	  1.596937	  1.002825	  4.034105	  1.006720	
      1602	  0.854510	  3.119007	  1.596316	  1.002791	  4.029324	  1.006774	
      1603	  0.854528	  2.456015	  1.596019	  1.002809	  4.027352	  1.006685	
      1604	  0.854546	  3.021060	  1.595907	  1.002785	  4.026527	  1.006705	
      1605	  0.854564	  2.487437	  1.595471	  1.002790	  4.023043	  1.006746	
      1606	  0.854582	  2.525615	  1.595170	  1.002791	  4.020885	  1.006716	
      1607	  0.854600	  2.629051	  1.595107	  1.002809	  4.020297	  1.006726	
      1608	  0.854619	  2.773363	  1.594917	  1.002822	  4.018836	  1.006718	
      1609	  0.854637	  2.481931	  1.594319	  1.002861	  4.014167	  1.006717	
      1610	  0.854655	  2.473838	  1.594281	  1.002864	  4.013915	  1.006705	
      1611	  0.854673	  2.697934	  1.594094	  1.002884	  4.012180	  1.006766	
      1612	  0.854691	  2.925841	  1.594082	  1.002919	  4.011921	  1.006772	
      1613	  0.854709	  2.511020	  1.593962	  1.002894	  4.010837	  1.006844	
      1614	  0.854728	  2.729156	  1.593370	  1.002930	  4.006190	  1.006852	
      1615	  0.854746	  2.448928	  1.593088	  1.002957	  4.003670	  1.006925	
      1616	  0.854764	  2.661048	  1.593112	  1.002904	  4.004181	  1.006894	
      1617	  0.854782	  2.483069	  1.593056	  1.002867	  4.003910	  1.006895	
      1618	  0.854800	  2.495749	  1.593072	  1.002880	  4.004050	  1.006877	
      1619	  0.854818	  2.683718	  1.593072	  1.002825	  4.004298	  1.006870	
      1620	  0.854837	  2.722672	  1.593442	  1.002804	  4.007049	  1.006900	
      1621	  0.854855	  2.918006	  1.593535	  1.002795	  4.007791	  1.006900	
      1622	  0.854873	  2.502972	  1.594146	  1.002771	  4.012515	  1.006895	
      1623	  0.854891	  2.494636	  1.594341	  1.002768	  4.014171	  1.006853	
      1624	  0.854909	  2.394576	  1.594727	  1.002726	  4.017141	  1.006882	
      1625	  0.854927	  2.461844	  1.594849	  1.002712	  4.018227	  1.006854	
      1626	  0.854946	  2.371485	  1.595235	  1.002678	  4.021365	  1.006834	
      1627	  0.854964	  2.646551	  1.596158	  1.002670	  4.028454	  1.006815	
      1628	  0.854982	  2.683725	  1.596757	  1.002638	  4.033158	  1.006807	
      1629	  0.855000	  2.846118	  1.597360	  1.002652	  4.037700	  1.006800	
      1630	  0.855018	  2.499066	  1.598104	  1.002620	  4.043502	  1.006792	
      1631	  0.855036	  2.659955	  1.598445	  1.002633	  4.045949	  1.006816	
      1632	  0.855055	  2.415309	  1.598871	  1.002618	  4.049439	  1.006767	
      1633	  0.855073	  2.539875	  1.599407	  1.002587	  4.053673	  1.006759	
      1634	  0.855091	  2.440307	  1.599932	  1.002601	  4.057732	  1.006727	
      1635	  0.855109	  2.781740	  1.600443	  1.002602	  4.061915	  1.006652	
      1636	  0.855127	  2.476411	  1.600245	  1.002603	  4.060464	  1.006638	
      1637	  0.855145	  2.515900	  1.600390	  1.002582	  4.061673	  1.006634	
      1638	  0.855164	  2.694097	  1.599788	  1.002601	  4.057002	  1.006635	
      1639	  0.855182	  2.651237	  1.599525	  1.002571	  4.055223	  1.006611	
      1640	  0.855200	  2.492764	  1.599084	  1.002548	  4.051954	  1.006614	
      1641	  0.855218	  2.656885	  1.599186	  1.002544	  4.052760	  1.006609	
      1642	  0.855236	  2.442190	  1.598776	  1.002564	  4.049582	  1.006604	
      1643	  0.855254	  2.618377	  1.598588	  1.002532	  4.048413	  1.006572	
      1644	  0.855273	  2.659046	  1.598080	  1.002506	  4.044812	  1.006535	
      1645	  0.855291	  2.595219	  1.597647	  1.002497	  4.041605	  1.006522	
      1646	  0.855309	  2.647296	  1.597410	  1.002474	  4.040072	  1.006480	
      1647	  0.855327	  2.439283	  1.597083	  1.002433	  4.037967	  1.006427	
      1648	  0.855345	  2.674467	  1.596751	  1.002430	  4.035728	  1.006361	
      1649	  0.855363	  2.495755	  1.596024	  1.002419	  4.030387	  1.006328	
      1650	  0.855382	  2.633215	  1.595588	  1.002403	  4.027220	  1.006311	
      1651	  0.855400	  2.428290	  1.595033	  1.002391	  4.023007	  1.006326	
      1652	  0.855418	  2.945436	  1.594613	  1.002363	  4.019788	  1.006366	
      1653	  0.855436	  2.372333	  1.594334	  1.002367	  4.017395	  1.006434	
      1654	  0.855454	  2.502290	  1.594551	  1.002375	  4.018890	  1.006462	
      1655	  0.855472	  2.535382	  1.594962	  1.002369	  4.021688	  1.006547	
      1656	  0.855491	  2.372370	  1.595185	  1.002370	  4.023319	  1.006560	
      1657	  0.855509	  2.464511	  1.595317	  1.002380	  4.023957	  1.006641	
      1658	  0.855527	  2.763501	  1.595567	  1.002370	  4.025905	  1.006637	
      1659	  0.855545	  2.386776	  1.595961	  1.002358	  4.028635	  1.006715	
      1660	  0.855563	  2.913289	  1.596025	  1.002363	  4.029048	  1.006727	
      1661	  0.855581	  2.503147	  1.596106	  1.002380	  4.029312	  1.006797	
      1662	  0.855600	  2.425984	  1.596071	  1.002372	  4.028970	  1.006825	
      1663	  0.855618	  2.595776	  1.596057	  1.002323	  4.028879	  1.006872	
      1664	  0.855636	  2.715717	  1.596337	  1.002335	  4.030508	  1.006983	
      1665	  0.855654	  2.431487	  1.596467	  1.002327	  4.031316	  1.007036	
      1666	  0.855672	  2.398345	  1.596669	  1.002332	  4.032516	  1.007113	
      1667	  0.855690	  2.781834	  1.596815	  1.002334	  4.033458	  1.007153	
      1668	  0.855709	  2.515756	  1.597287	  1.002340	  4.037042	  1.007146	
      1669	  0.855727	  2.514695	  1.598180	  1.002360	  4.043377	  1.007236	
      1670	  0.855745	  2.549939	  1.598947	  1.002381	  4.049000	  1.007266	
      1671	  0.855763	  2.444213	  1.599674	  1.002394	  4.054138	  1.007349	
      1672	  0.855781	  2.429272	  1.600168	  1.002398	  4.057868	  1.007352	
      1673	  0.855799	  2.482016	  1.601091	  1.002447	  4.064861	  1.007310	
      1674	  0.855818	  2.579701	  1.601958	  1.002469	  4.071400	  1.007306	
      1675	  0.855836	  2.474322	  1.602387	  1.002507	  4.074926	  1.007202	
      1676	  0.855854	  2.827216	  1.603057	  1.002548	  4.080067	  1.007153	
      1677	  0.855872	  2.554006	  1.603492	  1.002544	  4.083712	  1.007076	
      1678	  0.855890	  2.403634	  1.604243	  1.002577	  4.089691	  1.006983	
      1679	  0.855908	  2.813246	  1.604732	  1.002602	  4.093624	  1.006910	
      1680	  0.855927	  2.892654	  1.605099	  1.002611	  4.096688	  1.006837	
      1681	  0.855945	  2.656171	  1.605405	  1.002634	  4.099365	  1.006731	
      1682	  0.855963	  2.526005	  1.605278	  1.002637	  4.098472	  1.006709	
      1683	  0.855981	  2.652086	  1.605122	  1.002663	  4.097576	  1.006607	
      1684	  0.855999	  2.479598	  1.605121	  1.002642	  4.097912	  1.006545	
      1685	  0.856017	  2.420337	  1.605192	  1.002645	  4.098796	  1.006457	
      1686	  0.856036	  2.686925	  1.605193	  1.002637	  4.099086	  1.006394	
      1687	  0.856054	  2.443120	  1.605226	  1.002630	  4.099566	  1.006346	
      1688	  0.856072	  2.494558	  1.605162	  1.002619	  4.099280	  1.006306	
      1689	  0.856090	  2.736856	  1.604369	  1.002606	  4.093109	  1.006343	
      1690	  0.856108	  2.349046	  1.603981	  1.002650	  4.090184	  1.006288	
      1691	  0.856126	  2.456022	  1.603392	  1.002612	  4.086064	  1.006232	
      1692	  0.856145	  2.572313	  1.603023	  1.002627	  4.083082	  1.006256	
      1693	  0.856163	  2.210854	  1.602279	  1.002604	  4.077562	  1.006238	
      1694	  0.856181	  2.539950	  1.602094	  1.002551	  4.076352	  1.006242	
      1695	  0.856199	  2.538251	  1.601562	  1.002555	  4.072418	  1.006206	
      1696	  0.856217	  2.291738	  1.601142	  1.002546	  4.069222	  1.006215	
      1697	  0.856235	  2.659588	  1.600864	  1.002547	  4.066997	  1.006241	
      1698	  0.856254	  2.622772	  1.600899	  1.002523	  4.067202	  1.006280	
      1699	  0.856272	  2.557932	  1.600641	  1.002503	  4.065239	  1.006300	
      1700	  0.856290	  2.709617	  1.600432	  1.002474	  4.063649	  1.006329	
      1701	  0.856308	  2.767594	  1.600271	  1.002461	  4.062328	  1.006366	
      1702	  0.856326	  2.730089	  1.599591	  1.002438	  4.056765	  1.006486	
      1703	  0.856344	  2.459171	  1.599428	  1.002441	  4.055128	  1.006583	
      1704	  0.856363	  2.609124	  1.598701	  1.002435	  4.049172	  1.006696	
      1705	  0.856381	  2.625980	  1.598512	  1.002402	  4.047500	  1.006791	
      1706	  0.856399	  2.513358	  1.597827	  1.002395	  4.041939	  1.006887	
      1707	  0.856417	  2.547791	  1.597642	  1.002369	  4.040252	  1.006985	
      1708	  0.856435	  2.768661	  1.597249	  1.002366	  4.037101	  1.007032	
      1709	  0.856453	  2.621524	  1.596799	  1.002353	  4.033751	  1.007030	
      1710	  0.856472	  2.722766	  1.596292	  1.002387	  4.029652	  1.007059	
      1711	  0.856490	  2.513708	  1.595632	  1.002379	  4.024503	  1.007107	
      1712	  0.856508	  2.773027	  1.594899	  1.002359	  4.018969	  1.007126	
      1713	  0.856526	  2.542305	  1.594484	  1.002384	  4.015524	  1.007177	
      1714	  0.856544	  2.519718	  1.594498	  1.002396	  4.015368	  1.007231	
      1715	  0.856562	  2.501400	  1.593943	  1.002444	  4.010763	  1.007287	
      1716	  0.856581	  2.446873	  1.593897	  1.002426	  4.010401	  1.007309	
      1717	  0.856599	  2.781270	  1.593559	  1.002427	  4.007673	  1.007353	
      1718	  0.856617	  2.423348	  1.593155	  1.002475	  4.004503	  1.007336	
      1719	  0.856635	  2.473721	  1.593180	  1.002532	  4.004209	  1.007399	
      1720	  0.856653	  2.500305	  1.592941	  1.002574	  4.002094	  1.007436	
      1721	  0.856671	  2.694708	  1.592642	  1.002629	  3.999545	  1.007455	
      1722	  0.856690	  2.435834	  1.592661	  1.002710	  3.999369	  1.007453	
      1723	  0.856708	  2.847180	  1.592452	  1.002700	  3.998019	  1.007407	
      1724	  0.856726	  2.563687	  1.592247	  1.002747	  3.996289	  1.007405	
      1725	  0.856744	  2.626288	  1.591646	  1.002799	  3.991423	  1.007440	
      1726	  0.856762	  2.546709	  1.591449	  1.002833	  3.989956	  1.007400	
      1727	  0.856781	  2.411666	  1.591000	  1.002806	  3.986521	  1.007442	
      1728	  0.856799	  2.605667	  1.590651	  1.002854	  3.983753	  1.007432	
      1729	  0.856817	  2.794402	  1.590210	  1.002857	  3.980204	  1.007489	
      1730	  0.856835	  2.473081	  1.590155	  1.002776	  3.979982	  1.007523	
      1731	  0.856853	  2.549184	  1.590403	  1.002764	  3.981786	  1.007551	
      1732	  0.856871	  2.616601	  1.590173	  1.002718	  3.979934	  1.007629	
      1733	  0.856890	  2.925654	  1.590274	  1.002658	  3.980652	  1.007701	
      1734	  0.856908	  2.883482	  1.590143	  1.002623	  3.979451	  1.007793	
      1735	  0.856926	  2.260101	  1.590307	  1.002526	  3.980983	  1.007815	
      1736	  0.856944	  2.465961	  1.590260	  1.002475	  3.980652	  1.007861	
      1737	  0.856962	  2.549711	  1.590665	  1.002443	  3.983779	  1.007873	
      1738	  0.856980	  2.724627	  1.590906	  1.002402	  3.985464	  1.007948	
      1739	  0.856999	  2.405396	  1.590965	  1.002328	  3.986273	  1.007931	
      1740	  0.857017	  3.276745	  1.591370	  1.002302	  3.989182	  1.007991	
      1741	  0.857035	  2.616981	  1.591123	  1.002267	  3.987147	  1.008072	
      1742	  0.857053	  2.752649	  1.591634	  1.002242	  3.990681	  1.008178	
      1743	  0.857071	  2.571588	  1.591884	  1.002237	  3.992440	  1.008214	
      1744	  0.857089	  2.729753	  1.592155	  1.002204	  3.994183	  1.008323	
      1745	  0.857108	  2.623845	  1.592236	  1.002209	  3.995025	  1.008259	
      1746	  0.857126	  2.765441	  1.592406	  1.002210	  3.996249	  1.008273	
      1747	  0.857144	  2.277591	  1.593088	  1.002216	  4.001555	  1.008223	
      1748	  0.857162	  2.486644	  1.593224	  1.002241	  4.002593	  1.008194	
      1749	  0.857180	  2.615843	  1.593710	  1.002245	  4.006315	  1.008175	
      1750	  0.857198	  2.587990	  1.593784	  1.002267	  4.007006	  1.008118	
      1751	  0.857217	  2.742424	  1.593719	  1.002278	  4.006688	  1.008064	
      1752	  0.857235	  2.583971	  1.593992	  1.002273	  4.009077	  1.007985	
      1753	  0.857253	  2.203832	  1.593942	  1.002284	  4.008834	  1.007940	
      1754	  0.857271	  2.630634	  1.593878	  1.002286	  4.008710	  1.007845	
      1755	  0.857289	  2.493997	  1.594405	  1.002282	  4.012850	  1.007808	
      1756	  0.857307	  2.590727	  1.594152	  1.002287	  4.011275	  1.007719	
      1757	  0.857326	  2.603804	  1.594206	  1.002272	  4.011747	  1.007717	
      1758	  0.857344	  2.260547	  1.593777	  1.002307	  4.008742	  1.007623	
      1759	  0.857362	  2.684716	  1.593437	  1.002298	  4.006378	  1.007580	
      1760	  0.857380	  2.386254	  1.592983	  1.002321	  4.003138	  1.007511	
      1761	  0.857398	  2.647323	  1.592030	  1.002336	  3.996180	  1.007438	
      1762	  0.857416	  2.585731	  1.591338	  1.002340	  3.990976	  1.007432	
      1763	  0.857435	  2.502844	  1.590531	  1.002348	  3.984938	  1.007418	
      1764	  0.857453	  2.324593	  1.589724	  1.002364	  3.979036	  1.007360	
      1765	  0.857471	  2.464066	  1.589305	  1.002366	  3.975829	  1.007374	
      1766	  0.857489	  2.560597	  1.589071	  1.002356	  3.973888	  1.007430	
