Step     	Epsilon  	Train Perp	Perp     	Key Perp 	Val Perp 	Other Perp	
        86	None      	  1.977782	  2.116807	  2.460532	  3.668953	  1.041216	
        87	None      	  1.983022	  2.097487	  2.412511	  3.553818	  1.067098	
        88	None      	  1.973473	  2.117876	  2.458373	  3.705615	  1.033312	
        89	None      	  1.978855	  2.137948	  2.435464	  3.687334	  1.078885	
        90	None      	  1.959918	  2.101933	  2.348985	  3.710038	  1.056686	
        91	None      	  1.961886	  2.123189	  2.426716	  3.673033	  1.064524	
        92	None      	  1.983946	  2.098213	  2.422513	  3.673440	  1.028714	
        93	None      	  1.976008	  2.113756	  2.511161	  3.663492	  1.016863	
        94	None      	  1.881229	  2.101651	  2.464134	  3.682635	  1.013438	
        95	None      	  1.919666	  2.114227	  2.493547	  3.706181	  1.012961	
        96	None      	  1.933263	  2.134294	  2.508046	  3.739887	  1.026801	
        97	None      	  1.909486	  2.135489	  2.543472	  3.649291	  1.039359	
        98	None      	  1.910246	  2.142563	  2.443135	  3.759047	  1.061610	
        99	None      	  1.967917	  2.080709	  2.376177	  3.694660	  1.016953	
       100	None      	  1.964595	  2.050874	  2.360077	  3.601896	  1.005680	
       101	None      	  1.934783	  2.063879	  2.308183	  3.591221	  1.051834	
       102	None      	  1.966847	  2.081241	  2.446616	  3.560492	  1.025454	
       103	None      	  1.933769	  2.040037	  2.329930	  3.554238	  1.016324	
       104	None      	  1.954227	  2.054755	  2.381612	  3.450937	  1.046436	
       105	None      	  1.908404	  2.066453	  2.486878	  3.475385	  1.011361	
       106	None      	  1.909099	  2.066082	  2.480262	  3.439141	  1.024360	
       107	None      	  1.924005	  1.986907	  2.277155	  3.303035	  1.034233	
       108	None      	  1.908766	  2.004320	  2.287710	  3.357285	  1.039698	
       109	None      	  1.868753	  2.021477	  2.258889	  3.391281	  1.069871	
       110	None      	  1.857282	  1.969583	  2.232661	  3.324810	  1.020836	
       111	None      	  1.905226	  2.025710	  2.396403	  3.364454	  1.021788	
       112	None      	  1.813384	  1.996721	  2.268056	  3.406289	  1.021813	
       113	None      	  1.888715	  2.003157	  2.308387	  3.391408	  1.017920	
       114	None      	  1.910994	  2.012505	  2.289834	  3.441841	  1.025520	
       115	None      	  1.913115	  2.023834	  2.333480	  3.465109	  1.016258	
       116	None      	  1.957813	  2.019053	  2.244766	  3.439420	  1.057661	
       117	None      	  1.900668	  2.033449	  2.279173	  3.467279	  1.055393	
       118	None      	  1.858073	  2.068688	  2.442604	  3.366786	  1.067163	
       119	None      	  1.903449	  1.992082	  2.270463	  3.415938	  1.010642	
       120	None      	  1.916276	  2.030174	  2.389967	  3.384845	  1.025178	
       121	None      	  1.866992	  1.984846	  2.220426	  3.428117	  1.018891	
       122	None      	  1.956170	  2.070773	  2.452540	  3.388044	  1.059239	
       123	None      	  1.902726	  2.024520	  2.297486	  3.447418	  1.038942	
       124	None      	  1.920156	  2.045837	  2.426128	  3.405131	  1.027156	
       125	None      	  1.854510	  2.033469	  2.406605	  3.394794	  1.019928	
       126	None      	  1.831704	  2.017947	  2.313660	  3.450416	  1.020507	
       127	None      	  1.872447	  2.090813	  2.513189	  3.440075	  1.047495	
       128	None      	  1.945279	  2.024850	  2.308387	  3.432070	  1.039118	
       129	None      	  1.873528	  2.000010	  2.243992	  3.418814	  1.034330	
       130	None      	  1.890400	  2.024066	  2.317948	  3.409834	  1.040339	
       131	None      	  1.859682	  1.989272	  2.183121	  3.480751	  1.027751	
       132	None      	  1.878519	  2.008818	  2.270552	  3.437716	  1.029928	
       133	None      	  1.816037	  2.029722	  2.286745	  3.485060	  1.040596	
       134	None      	  1.841043	  1.959336	  2.195667	  3.333430	  1.019440	
       135	None      	  1.876525	  2.028261	  2.397602	  3.407821	  1.011986	
       136	None      	  1.891159	  2.009595	  2.324718	  3.383989	  1.022758	
       137	None      	  1.881247	  1.973922	  2.228815	  3.316777	  1.032001	
       138	None      	  1.873816	  2.029704	  2.396373	  3.404281	  1.015769	
       139	None      	  1.898201	  2.007888	  2.249915	  3.459788	  1.031425	
       140	None      	  1.864729	  1.999386	  2.279457	  3.408548	  1.020030	
       141	None      	  1.895920	  1.980940	  2.226511	  3.396820	  1.019401	
       142	None      	  1.895849	  2.063798	  2.378986	  3.505140	  1.045066	
       143	None      	  1.891602	  2.031989	  2.397217	  3.456317	  1.003372	
       144	None      	  1.931360	  2.020251	  2.339133	  3.412246	  1.024105	
       145	None      	  1.892248	  2.019831	  2.328305	  3.469634	  1.011133	
       146	None      	  1.914967	  1.990948	  2.235869	  3.449115	  1.014881	
       147	None      	  1.874024	  1.949291	  2.148702	  3.402150	  1.005142	
       148	None      	  1.870288	  2.008724	  2.317012	  3.399369	  1.020197	
       149	None      	  1.898908	  2.014462	  2.300236	  3.371817	  1.045286	
       150	None      	  1.899704	  1.964157	  2.245861	  3.312595	  1.010006	
       151	None      	  1.870341	  2.006890	  2.374303	  3.330962	  1.012909	
       152	None      	  1.860637	  1.967050	  2.212209	  3.318951	  1.028293	
       153	None      	  1.911824	  1.977680	  2.262239	  3.352018	  1.011448	
       154	None      	  1.897761	  1.993406	  2.288139	  3.356648	  1.022628	
       155	None      	  1.858473	  1.962427	  2.215931	  3.320657	  1.018703	
       156	None      	  1.903448	  1.973177	  2.286917	  3.314419	  1.004802	
       157	None      	  1.885967	  1.988259	  2.297311	  3.348432	  1.013012	
       158	None      	  1.878328	  1.985765	  2.272978	  3.388801	  1.007916	
       159	None      	  1.839614	  1.965360	  2.195447	  3.386647	  1.012737	
