Step     	Epsilon  	Train Perp	Perp     	Key Perp 	Val Perp 	Other Perp	
        73	  0.826731	250.258006	 39.681074	204.816209	173.649463	  1.670041	
        74	  0.826749	230.242296	 37.710115	179.632176	159.724441	  1.780430	
        75	  0.826767	224.314317	 42.878044	267.627294	172.015392	  1.622809	
        76	  0.826785	224.616686	 36.534301	158.900818	155.605757	  1.882231	
        77	  0.826803	219.139292	 36.288504	170.298249	161.091588	  1.659022	
        78	  0.826822	194.990742	 32.298180	128.911988	151.878350	  1.643626	
        79	  0.826840	195.584197	 31.288606	126.361832	139.629635	  1.658656	
        80	  0.826858	160.651736	 31.054392	127.109013	128.412347	  1.753900	
        81	  0.826876	169.486682	 30.094808	109.144296	139.417471	  1.714623	
        82	  0.826894	166.204788	 29.782484	113.085608	137.840984	  1.620651	
