Step     	Epsilon  	Train Perp	Perp     	Key Perp 	Val Perp 	Other Perp	
       106	  0.827330	  3.649396	  2.332053	  2.196941	  5.678905	  1.008258	
       107	  0.827349	  3.606355	  2.344498	  2.187772	  5.791772	  1.008781	
       108	  0.827367	  3.784194	  2.347554	  2.149545	  5.819211	  1.026258	
       109	  0.827385	  3.726718	  2.334417	  2.181944	  5.688318	  1.016757	
       110	  0.827403	  3.689881	  2.346896	  2.197385	  5.739129	  1.016731	
       111	  0.827421	  3.523574	  2.321413	  2.138506	  5.663837	  1.024880	
       112	  0.827439	  3.715332	  2.320242	  2.174690	  5.609129	  1.015846	
       113	  0.827458	  3.723276	  2.339965	  2.251689	  5.639080	  1.000468	
       114	  0.827476	  3.793361	  2.339956	  2.191911	  5.705072	  1.016307	
       115	  0.827494	  3.864201	  2.335172	  2.221327	  5.634784	  1.008925	
       116	  0.827512	  3.837357	  2.300701	  2.210588	  5.461309	  1.000348	
       117	  0.827530	  3.501791	  2.329942	  2.195263	  5.666289	  1.008543	
       118	  0.827548	  3.640375	  2.331204	  2.201588	  5.607286	  1.017948	
       119	  0.827567	  3.685044	  2.328478	  2.180307	  5.649956	  1.016636	
       120	  0.827585	  3.642774	  2.307140	  2.178524	  5.502578	  1.016266	
       121	  0.827603	  3.691988	  2.325108	  2.190026	  5.604236	  1.015903	
       122	  0.827621	  3.661068	  2.311979	  2.190462	  5.505390	  1.016526	
       123	  0.827639	  3.581437	  2.326619	  2.230601	  5.547896	  1.009253	
       124	  0.827657	  3.600917	  2.300870	  2.174850	  5.511511	  1.008001	
       125	  0.827676	  3.751798	  2.289760	  2.201994	  5.364659	  1.007951	
       126	  0.827694	  3.732002	  2.326532	  2.220913	  5.574078	  1.008822	
       127	  0.827712	  3.784168	  2.302809	  2.190624	  5.441451	  1.016202	
       128	  0.827730	  3.584208	  2.316738	  2.197690	  5.522097	  1.016330	
       129	  0.827748	  3.601939	  2.292598	  2.166192	  5.430470	  1.016224	
       130	  0.827766	  3.678959	  2.307176	  2.207723	  5.475393	  1.007619	
       131	  0.827785	  3.654657	  2.302129	  2.199676	  5.455965	  1.008307	
       132	  0.827803	  3.706516	  2.308417	  2.180124	  5.463554	  1.024553	
       133	  0.827821	  3.453519	  2.310071	  2.188821	  5.445748	  1.025993	
       134	  0.827839	  3.620358	  2.299216	  2.192120	  5.407790	  1.017055	
       135	  0.827857	  3.565885	  2.289617	  2.151536	  5.401780	  1.024736	
       136	  0.827875	  3.520499	  2.303227	  2.221070	  5.452598	  1.000457	
       137	  0.827894	  3.574659	  2.301946	  2.209531	  5.342462	  1.025020	
       138	  0.827912	  3.581169	  2.288939	  2.206852	  5.344072	  1.008503	
       139	  0.827930	  3.541798	  2.292827	  2.182126	  5.434154	  1.008260	
       140	  0.827948	  3.627780	  2.292347	  2.205756	  5.281059	  1.025801	
       141	  0.827966	  3.547370	  2.285282	  2.225161	  5.317119	  1.000292	
       142	  0.827984	  3.380517	  2.294368	  2.226285	  5.366547	  1.002458	
       143	  0.828003	  3.558609	  2.272175	  2.212598	  5.212906	  1.008676	
       144	  0.828021	  3.585938	  2.297764	  2.243167	  5.317554	  1.008528	
       145	  0.828039	  3.503112	  2.278705	  2.216888	  5.291228	  1.000290	
       146	  0.828057	  3.460220	  2.263607	  2.177275	  5.196537	  1.016941	
       147	  0.828075	  3.466398	  2.272094	  2.201837	  5.281867	  1.000228	
       148	  0.828093	  3.463116	  2.270496	  2.174011	  5.253987	  1.016569	
       149	  0.828112	  3.379318	  2.248401	  2.187176	  5.073089	  1.016157	
       150	  0.828130	  3.449163	  2.256790	  2.181100	  5.184156	  1.008307	
       151	  0.828148	  3.546592	  2.262860	  2.182031	  5.180321	  1.016870	
       152	  0.828166	  3.447368	  2.251882	  2.213262	  5.073276	  1.008609	
       153	  0.828184	  3.460048	  2.253339	  2.188372	  5.094934	  1.017937	
       154	  0.828202	  3.412851	  2.248822	  2.175607	  5.061192	  1.024684	
       155	  0.828221	  3.600273	  2.247953	  2.178895	  5.086403	  1.016788	
       156	  0.828239	  3.465616	  2.261905	  2.153851	  5.200689	  1.025066	
       157	  0.828257	  3.501261	  2.246466	  2.175515	  5.082381	  1.017173	
       158	  0.828275	  3.296403	  2.241573	  2.169458	  5.066648	  1.016533	
       159	  0.828293	  3.469626	  2.256904	  2.226158	  5.026079	  1.019017	
       160	  0.828311	  3.439545	  2.247589	  2.185227	  5.067578	  1.017085	
       161	  0.828330	  3.489770	  2.241292	  2.185396	  5.061759	  1.009563	
       162	  0.828348	  3.500870	  2.245325	  2.176524	  5.116014	  1.008382	
       163	  0.828366	  3.474272	  2.249619	  2.200329	  5.089754	  1.008265	
       164	  0.828384	  3.373259	  2.231069	  2.183311	  4.964499	  1.016372	
       165	  0.828402	  3.450444	  2.234285	  2.213795	  4.956122	  1.008185	
       166	  0.828420	  3.363818	  2.240330	  2.231077	  4.955385	  1.008590	
       167	  0.828439	  3.554148	  2.219649	  2.166458	  5.005677	  1.000246	
       168	  0.828457	  3.167565	  2.238878	  2.200569	  4.938124	  1.024470	
       169	  0.828475	  3.413703	  2.231575	  2.187050	  5.000276	  1.007954	
       170	  0.828493	  3.446449	  2.229624	  2.210759	  4.933894	  1.007796	
       171	  0.828511	  3.374881	  2.221357	  2.170245	  4.931747	  1.015958	
       172	  0.828529	  3.497818	  2.200752	  2.184247	  4.765512	  1.015786	
       173	  0.828548	  3.350059	  2.208750	  2.202228	  4.813034	  1.008294	
       174	  0.828566	  3.348401	  2.207526	  2.149998	  4.890287	  1.015113	
       175	  0.828584	  3.412190	  2.226566	  2.214762	  4.906214	  1.007470	
       176	  0.828602	  3.346155	  2.212098	  2.192240	  4.822692	  1.015589	
       177	  0.828620	  3.272091	  2.199617	  2.228181	  4.734411	  1.000378	
       178	  0.828638	  3.416040	  2.188451	  2.165525	  4.732475	  1.014595	
       179	  0.828657	  3.264339	  2.198641	  2.229268	  4.659604	  1.014737	
       180	  0.828675	  3.251849	  2.223635	  2.218441	  4.846819	  1.014163	
       181	  0.828693	  3.325357	  2.202564	  2.234751	  4.739318	  1.000383	
       182	  0.828711	  3.235059	  2.189724	  2.200456	  4.696707	  1.007607	
       183	  0.828729	  3.350727	  2.187821	  2.188992	  4.642174	  1.022325	
       184	  0.828747	  3.164941	  2.187006	  2.200630	  4.647028	  1.014584	
       185	  0.828766	  3.187370	  2.183042	  2.187639	  4.682185	  1.007435	
       186	  0.828784	  3.279615	  2.202518	  2.261275	  4.648560	  1.007842	
       187	  0.828802	  3.184443	  2.181526	  2.221109	  4.601553	  1.007379	
       188	  0.828820	  3.192286	  2.166819	  2.205416	  4.540551	  1.007599	
       189	  0.828838	  3.325852	  2.189314	  2.244430	  4.600282	  1.007797	
       190	  0.828856	  3.362657	  2.160744	  2.204898	  4.468837	  1.015507	
       191	  0.828875	  3.162295	  2.153737	  2.155699	  4.530946	  1.014744	
       192	  0.828893	  3.334141	  2.166835	  2.181581	  4.525621	  1.022263	
       193	  0.828911	  3.106235	  2.172439	  2.214567	  4.521917	  1.015470	
       194	  0.828929	  3.183312	  2.184806	  2.231210	  4.598161	  1.008050	
       195	  0.828947	  3.165694	  2.137238	  2.188047	  4.357837	  1.015599	
       196	  0.828965	  3.308356	  2.156755	  2.212646	  4.460107	  1.008212	
       197	  0.828984	  3.111902	  2.135646	  2.172658	  4.410477	  1.008327	
       198	  0.829002	  3.044106	  2.170672	  2.192366	  4.554046	  1.016148	
       199	  0.829020	  3.077061	  2.150823	  2.195084	  4.423662	  1.016392	
       200	  0.829038	  3.131851	  2.127767	  2.199984	  4.307206	  1.008302	
       201	  0.829056	  3.142839	  2.128588	  2.204428	  4.266323	  1.017161	
       202	  0.829074	  3.057811	  2.149622	  2.175510	  4.454210	  1.016899	
